State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,15/03/2026,6000,7000,6500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,15/03/2026,1500,1500,1500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,10000,11000,10500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,8500,8500,8500
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Tomato,Local,Local,15/03/2026,1500,1500,1500
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,7000,7000,7000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2000,3000,2500
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,15/03/2026,15200,15600,15400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Tomato,Local,Local,15/03/2026,1300,1400,1350
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,1300,1400,1350
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,1800,2000,1900
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,15/03/2026,6200,6400,6300
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2200,2400,2300
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,3700,4000,3850
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Tamarind Fruit","Tamarind Fruit",Local,15/03/2026,14000,14500,14250
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Mashrooms,Mashrooms,Local,15/03/2026,15500,16000,15750
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3300,3600,3450
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,15/03/2026,14500,15000,14750
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,4200,4500,4350
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,1800,2000,1900
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,1800,2000,1900
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,3800,4000,3900
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2400,2500,2450
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,5600,6000,5800
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,14500,15000,14750
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3300,3500,3400
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,1600,2000,1800
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,15/03/2026,2600,3000,2800
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,6500,7000,6750
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,7500,8000,7750
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,15/03/2026,5600,6000,5800
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,13500,14000,13750
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,2600,2600,2600
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,1400,1400,1400
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,3000,3400,3200
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,15/03/2026,3400,3400,3400
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Tamarind Fruit","Tamarind Fruit",Local,15/03/2026,15000,15000,15000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,12000,16000,14000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,1600,2400,2000
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Tomato,Other,Local,15/03/2026,1200,1400,1300
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,1500,1800,1650
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,1800,2000,1900
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,15/03/2026,3200,3500,3350
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,4600,4800,4700
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,7500,8000,7750
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,4200,4500,4350
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,3400,3600,3500
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,3400,3600,3500
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,15/03/2026,3200,3500,3350
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,2400,2600,2500
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,3600,3800,3700
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Banana,Other,Local,15/03/2026,2400,3000,2700
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,2400,2800,2600
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2400,2800,2600
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,3800,4200,4000
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,1000,1500,1250
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,15/03/2026,2500,3500,3000
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,15/03/2026,3500,4500,4000
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Apple,American,Local,15/03/2026,16000,18000,17000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,6000,6000,6000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Banana,Other,Local,15/03/2026,5500,6000,5750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Potato,Other,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,1600,2000,1800
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,5500,6000,5750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,1600,2000,1800
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,6000,6500,6250
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,3600,4000,3800
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,1200,1600,1400
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Mashrooms,Mashrooms,Local,15/03/2026,16000,20000,18000
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC",Potato,Other,Local,15/03/2026,3800,4500,4150
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3200,4000,3600
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,600,1000,800
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,15000,17000,16000
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,5000,5500,5250
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC",Lime,Lime,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,2000,3000,2500
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,5500,6000,5750
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Banana,"Red Banana",Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,15/03/2026,12000,14000,13000
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC","Arhar(Tur/Red Gram)(Whole)","Arhar (Whole)",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,2600,3000,2800
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,3200,3600,3400
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,2200,2400,2300
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,6500,7000,6750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,15/03/2026,16000,19000,17500
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,15/03/2026,1800,2000,1900
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,1000,1500,1250
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,7000,7500,7250
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC","Tamarind Fruit","Tamarind Fruit",Local,15/03/2026,9000,10000,9500
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Apple,American,Local,15/03/2026,18000,22000,20000
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Orange,Darjeeling,Local,15/03/2026,10000,11000,10500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2500,2800,2650
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC","Water Melon","Water Melon",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,5500,6000,5750
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,15/03/2026,5500,5500,5500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Jasmine,Jasmine,Local,15/03/2026,20000,25000,22500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Turnip,Turnip,Local,15/03/2026,3600,4000,3800
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Rose(Local),"Rose (Local)",Local,15/03/2026,8000,8000,8000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,15/03/2026,18000,21000,19500
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,1800,2000,1900
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,4000,5000,4500
